station_id,dayofweek,time_category,start_count,end_count,bike_availability_diff
2832.03,4,evening,23.571428571428573,33.0,-9.428571428571429
2832.03,4,morning,19.285714285714285,23.142857142857142,-3.857142857142857
2832.03,4,night,3.0,5.4,-2.4
2832.03,5,afternoon,48.2,29.4,18.8
2832.03,5,evening,32.142857142857146,40.285714285714285,-8.142857142857142
2832.03,5,morning,22.0,22.571428571428573,-0.5714285714285714
2832.03,5,night,5.5,7.0,-1.5
2832.03,6,afternoon,44.0,31.4,12.6
2832.03,6,evening,28.571428571428573,36.0,-7.428571428571429
2832.03,6,morning,19.285714285714285,24.0,-4.714285714285714
2832.03,6,night,9.6,13.0,-3.4
2832.03,7,afternoon,49.8,41.0,8.8
2832.03,7,evening,25.857142857142858,32.857142857142854,-7.0
2832.03,7,morning,17.0,14.285714285714286,2.7142857142857144
2832.03,7,night,9.2,11.6,-2.4
2861.02,1,afternoon,31.0,29.0,2.0
2861.02,1,evening,13.428571428571429,13.857142857142858,-0.42857142857142855
2861.02,1,morning,9.857142857142858,9.285714285714286,0.5714285714285714
2861.02,1,night,2.25,1.5,0.75
2861.02,2,afternoon,26.0,28.6,-2.6
2861.02,2,evening,13.142857142857142,13.0,0.14285714285714285
2861.02,2,morning,10.571428571428571,5.857142857142857,4.714285714285714
2861.02,2,night,1.8,2.4,-0.6
2861.02,3,afternoon,19.2,23.6,-4.4
2861.02,3,evening,14.571428571428571,13.285714285714286,1.2857142857142858
2861.02,3,morning,12.714285714285714,6.714285714285714,6.0
2861.02,3,night,2.0,3.0,-1.0
2861.02,4,afternoon,24.8,26.2,-1.4
2861.02,4,evening,11.0,15.142857142857142,-4.142857142857143
2861.02,4,morning,11.714285714285714,7.142857142857143,4.571428571428571
2861.02,4,night,1.0,3.0,-2.0
2861.02,5,afternoon,15.6,17.0,-1.4
2861.02,5,evening,13.0,15.571428571428571,-2.5714285714285716
2861.02,5,morning,15.166666666666666,8.666666666666666,6.5
2861.02,5,night,2.3333333333333335,1.3333333333333333,1.0
2861.02,6,afternoon,27.2,26.2,1.0
2861.02,6,evening,12.714285714285714,18.0,-5.285714285714286
2861.02,6,morning,14.333333333333334,8.666666666666666,5.666666666666667
2861.02,6,night,1.75,2.0,-0.25
2861.02,7,afternoon,27.4,29.2,-1.8
2861.02,7,evening,12.714285714285714,18.142857142857142,-5.428571428571429
2861.02,7,morning,11.833333333333334,12.166666666666666,-0.3333333333333333
2861.02,7,night,2.5,2.75,-0.25
2872.02,1,afternoon,8.6,10.2,-1.6
2872.02,1,evening,6.571428571428571,9.714285714285714,-3.142857142857143
2872.02,1,morning,4.0,2.1666666666666665,1.8333333333333333
2872.02,1,night,1.6666666666666667,3.6666666666666665,-2.0
2872.02,2,afternoon,14.0,12.0,2.0
2872.02,2,evening,6.285714285714286,7.857142857142857,-1.5714285714285714
2872.02,2,morning,3.8,5.2,-1.4
2872.02,2,night,1.6666666666666667,0.3333333333333333,1.3333333333333333
2872.02,3,afternoon,9.8,7.4,2.4
2872.02,3,evening,9.666666666666666,6.333333333333333,3.3333333333333335
2872.02,3,morning,2.7142857142857144,4.0,-1.2857142857142858
2872.02,3,night,1.6666666666666667,1.3333333333333333,0.3333333333333333
2872.02,4,afternoon,9.4,9.8,-0.4
2872.02,4,evening,5.571428571428571,6.0,-0.42857142857142855
2872.02,4,morning,5.8,5.2,0.6
2872.02,4,night,3.0,2.0,1.0
2872.02,5,afternoon,11.2,8.8,2.4
2872.02,5,evening,7.666666666666667,5.833333333333333,1.8333333333333333
2872.02,5,morning,3.8,8.0,-4.2
2872.02,5,night,1.0,0.0,1.0
2872.02,6,afternoon,7.0,8.4,-1.4
2872.02,6,evening,6.285714285714286,8.285714285714286,-2.0
2872.02,6,morning,3.5,6.333333333333333,-2.8333333333333335
2872.02,6,night,1.75,1.25,0.5
2872.02,7,afternoon,10.2,15.0,-4.8
2872.02,7,evening,7.714285714285714,7.571428571428571,0.14285714285714285
2872.02,7,morning,3.8333333333333335,4.0,-0.16666666666666666
2872.02,7,night,3.75,2.5,1.25
2883.03,1,afternoon,38.4,28.8,9.6
2883.03,1,evening,17.857142857142858,23.142857142857142,-5.285714285714286
2883.03,1,morning,8.333333333333334,8.5,-0.16666666666666666
2883.03,1,night,4.0,5.75,-1.75
2883.03,2,afternoon,22.2,19.6,2.6
2883.03,2,evening,18.142857142857142,21.0,-2.857142857142857
2883.03,2,morning,11.142857142857142,8.428571428571429,2.7142857142857144
2883.03,2,night,1.6666666666666667,1.0,0.6666666666666666
2883.03,3,afternoon,14.8,13.4,1.4
2883.03,3,evening,16.857142857142858,20.0,-3.142857142857143
2883.03,3,morning,15.666666666666666,11.666666666666666,4.0
2883.03,3,night,3.0,6.5,-3.5
2883.03,4,afternoon,20.2,22.8,-2.6
2883.03,4,evening,15.714285714285714,20.142857142857142,-4.428571428571429
2883.03,4,morning,16.0,9.666666666666666,6.333333333333333
2883.03,4,night,2.5,4.25,-1.75
2883.03,5,afternoon,19.2,18.6,0.6
2883.03,5,evening,17.0,25.142857142857142,-8.142857142857142
2883.03,5,morning,20.666666666666668,13.833333333333334,6.833333333333333
2883.03,5,night,2.5,3.75,-1.25
2883.03,6,afternoon,22.4,21.6,0.8
2883.03,6,evening,16.428571428571427,18.285714285714285,-1.8571428571428572
2883.03,6,morning,11.142857142857142,6.714285714285714,4.428571428571429
2883.03,6,night,8.0,5.0,3.0
2883.03,7,afternoon,26.0,28.8,-2.8
2883.03,7,evening,17.285714285714285,22.285714285714285,-5.0
2883.03,7,morning,9.285714285714286,10.0,-0.7142857142857143
2883.03,7,night,5.6,9.0,-3.4
2898.01,1,afternoon,48.6,45.6,3.0
2898.01,1,evening,21.428571428571427,29.142857142857142,-7.714285714285714
2898.01,1,morning,22.333333333333332,15.166666666666666,7.166666666666667
2898.01,1,night,4.75,6.25,-1.5
2898.01,2,afternoon,25.2,23.8,1.4
2898.01,2,evening,20.571428571428573,29.571428571428573,-9.0
2898.01,2,morning,15.142857142857142,11.714285714285714,3.4285714285714284
2898.01,2,night,2.6666666666666665,1.0,1.6666666666666667
2898.01,3,afternoon,25.6,25.6,0.0
2898.01,3,evening,22.0,30.285714285714285,-8.285714285714286
2898.01,3,morning,23.0,17.0,6.0
2898.01,3,night,5.4,1.4,4.0
2898.01,4,afternoon,27.0,27.6,-0.6
2898.01,4,evening,26.571428571428573,33.0,-6.428571428571429
2898.01,4,morning,18.0,12.857142857142858,5.142857142857143
2898.01,4,night,2.0,2.3333333333333335,-0.3333333333333333
2898.01,5,afternoon,25.4,24.0,1.4
2898.01,5,evening,25.571428571428573,33.0,-7.428571428571429
2898.01,5,morning,18.428571428571427,14.0,4.428571428571429
2898.01,5,night,2.6,2.2,0.4
2898.01,6,afternoon,29.2,27.2,2.0
2898.01,6,evening,26.857142857142858,32.0,-5.142857142857143
2898.01,6,morning,19.5,14.666666666666666,4.833333333333333
2898.01,6,night,3.6666666666666665,3.0,0.6666666666666666
2898.01,7,afternoon,35.4,41.4,-6.0
2898.01,7,evening,25.571428571428573,30.714285714285715,-5.142857142857143
2898.01,7,morning,25.166666666666668,15.166666666666666,10.0
2898.01,7,night,2.8,4.4,-1.6
2912.08,1,afternoon,19.6,13.6,6.0
2912.08,1,evening,8.857142857142858,11.142857142857142,-2.2857142857142856
2912.08,1,morning,7.0,4.833333333333333,2.1666666666666665
2912.08,1,night,1.6666666666666667,4.333333333333333,-2.6666666666666665
2912.08,2,afternoon,16.8,14.0,2.8
2912.08,2,evening,9.428571428571429,13.428571428571429,-4.0
2912.08,2,morning,6.666666666666667,4.0,2.6666666666666665
2912.08,2,night,1.0,2.75,-1.75
2912.08,3,afternoon,14.6,15.4,-0.8
2912.08,3,evening,9.571428571428571,11.571428571428571,-2.0
2912.08,3,morning,5.571428571428571,2.857142857142857,2.7142857142857144
2912.08,3,night,2.25,3.0,-0.75
2912.08,4,afternoon,15.0,14.2,0.8
2912.08,4,evening,9.142857142857142,11.857142857142858,-2.7142857142857144
2912.08,4,morning,9.0,5.5,3.5
2912.08,4,night,1.0,4.0,-3.0
2912.08,5,afternoon,15.4,14.6,0.8
2912.08,5,evening,10.714285714285714,10.714285714285714,0.0
2912.08,5,morning,7.0,4.0,3.0
2912.08,5,night,2.0,2.0,0.0
2912.08,6,afternoon,13.6,15.6,-2.0
2912.08,6,evening,13.857142857142858,13.428571428571429,0.42857142857142855
2912.08,6,morning,7.142857142857143,5.571428571428571,1.5714285714285714
2912.08,6,night,1.0,0.0,1.0
2912.08,7,afternoon,17.0,18.8,-1.8
2912.08,7,evening,12.285714285714286,14.428571428571429,-2.142857142857143
2912.08,7,morning,5.142857142857143,5.142857142857143,0.0
2912.08,7,night,1.25,3.5,-2.25
2923.01,1,afternoon,12.0,12.0,0.0
2923.01,1,evening,11.0,13.0,-2.0
2923.01,1,morning,5.571428571428571,6.142857142857143,-0.5714285714285714
2923.01,1,night,4.4,6.4,-2.0
2923.01,2,afternoon,15.0,10.8,4.2
2923.01,2,evening,10.857142857142858,11.571428571428571,-0.7142857142857143
2923.01,2,morning,5.5,6.666666666666667,-1.1666666666666667
2923.01,2,night,3.25,1.5,1.75
2923.01,3,afternoon,13.2,10.4,2.8
2923.01,3,evening,11.142857142857142,13.857142857142858,-2.7142857142857144
2923.01,3,morning,3.142857142857143,5.571428571428571,-2.4285714285714284
2923.01,3,night,4.0,2.6,1.4
2923.01,4,afternoon,17.4,13.4,4.0
2923.01,4,evening,13.857142857142858,15.0,-1.1428571428571428
2923.01,4,morning,7.0,6.0,1.0
2923.01,4,night,3.0,2.3333333333333335,0.6666666666666666
2923.01,5,afternoon,13.0,8.4,4.6
2923.01,5,evening,13.0,13.571428571428571,-0.5714285714285714
2923.01,5,morning,7.0,8.4,-1.4
2923.01,5,night,3.5,4.25,-0.75
2923.01,6,afternoon,13.0,13.4,-0.4
2923.01,6,evening,12.571428571428571,14.428571428571429,-1.8571428571428572
2923.01,6,morning,3.5714285714285716,3.2857142857142856,0.2857142857142857
2923.01,6,night,7.75,6.0,1.75
2923.01,7,afternoon,16.6,14.8,1.8
2923.01,7,evening,11.857142857142858,13.428571428571429,-1.5714285714285714
2923.01,7,morning,6.8,8.2,-1.4
2923.01,7,night,6.0,4.8,1.2
2932.03,1,afternoon,55.4,62.2,-6.8
2932.03,1,evening,29.0,35.142857142857146,-6.142857142857143
2932.03,1,morning,21.833333333333332,14.333333333333334,7.5
2932.03,1,night,5.333333333333333,17.333333333333332,-12.0
2932.03,2,afternoon,30.8,51.2,-20.4
2932.03,2,evening,25.428571428571427,35.142857142857146,-9.714285714285714
2932.03,2,morning,33.714285714285715,10.285714285714286,23.428571428571427
2932.03,2,night,3.6666666666666665,5.333333333333333,-1.6666666666666667
2932.03,3,afternoon,27.2,46.6,-19.4
2932.03,3,evening,26.142857142857142,38.714285714285715,-12.571428571428571
2932.03,3,morning,37.714285714285715,10.857142857142858,26.857142857142858
2932.03,3,night,2.75,5.0,-2.25
2932.03,4,afternoon,27.6,40.0,-12.4
2932.03,4,evening,32.714285714285715,51.857142857142854,-19.142857142857142
2932.03,4,morning,38.285714285714285,10.0,28.285714285714285
2932.03,4,night,1.0,5.333333333333333,-4.333333333333333
2932.03,5,afternoon,27.0,43.2,-16.2
2932.03,5,evening,28.285714285714285,44.42857142857143,-16.142857142857142
2932.03,5,morning,37.142857142857146,9.285714285714286,27.857142857142858
2932.03,5,night,5.666666666666667,6.666666666666667,-1.0
2932.03,6,afternoon,34.2,42.6,-8.4
2932.03,6,evening,32.57142857142857,38.857142857142854,-6.285714285714286
2932.03,6,morning,34.857142857142854,10.428571428571429,24.428571428571427
2932.03,6,night,7.25,10.5,-3.25
2932.03,7,afternoon,40.6,50.2,-9.6
2932.03,7,evening,27.857142857142858,34.42857142857143,-6.571428571428571
2932.03,7,morning,25.857142857142858,12.142857142857142,13.714285714285714
2932.03,7,night,7.4,13.4,-6.0
2951.05,1,afternoon,28.6,23.0,5.6
2951.05,1,evening,15.857142857142858,21.857142857142858,-6.0
2951.05,1,morning,12.833333333333334,8.0,4.833333333333333
2951.05,1,night,2.6666666666666665,5.0,-2.3333333333333335
2951.05,2,afternoon,28.6,29.2,-0.6
2951.05,2,evening,18.0,24.142857142857142,-6.142857142857143
2951.05,2,morning,18.0,9.0,9.0
2951.05,2,night,2.5,3.0,-0.5
2951.05,3,afternoon,24.2,27.0,-2.8
2951.05,3,evening,19.571428571428573,20.142857142857142,-0.5714285714285714
2951.05,3,morning,20.857142857142858,8.285714285714286,12.571428571428571
2951.05,3,night,2.0,2.0,0.0
2951.05,4,afternoon,20.2,25.4,-5.2
2951.05,4,evening,23.285714285714285,21.857142857142858,1.4285714285714286
2951.05,4,morning,21.428571428571427,10.857142857142858,10.571428571428571
2951.05,4,night,1.25,4.25,-3.0
2951.05,5,afternoon,27.6,27.0,0.6
2951.05,5,evening,12.428571428571429,17.285714285714285,-4.857142857142857
2951.05,5,morning,23.166666666666668,10.0,13.166666666666666
2951.05,5,night,2.2,3.8,-1.6
2951.05,6,afternoon,17.2,24.6,-7.4
2951.05,6,evening,20.714285714285715,25.285714285714285,-4.571428571428571
2951.05,6,morning,23.333333333333332,8.666666666666666,14.666666666666666
2951.05,6,night,2.2,2.8,-0.6
2951.05,7,afternoon,27.4,23.2,4.2
2951.05,7,evening,18.142857142857142,24.428571428571427,-6.285714285714286
2951.05,7,morning,14.833333333333334,12.833333333333334,2.0
2951.05,7,night,2.0,2.2,-0.2
2961.05,1,afternoon,24.4,18.6,5.8
2961.05,1,evening,17.857142857142858,22.714285714285715,-4.857142857142857
2961.05,1,morning,10.0,6.333333333333333,3.6666666666666665
2961.05,1,night,6.0,8.5,-2.5
2961.05,2,afternoon,24.2,20.2,4.0
2961.05,2,evening,22.0,26.0,-4.0
2961.05,2,morning,10.4,6.2,4.2
2961.05,2,night,3.6666666666666665,1.0,2.6666666666666665
2961.05,3,afternoon,24.2,16.4,7.8
2961.05,3,evening,17.428571428571427,24.857142857142858,-7.428571428571429
2961.05,3,morning,9.428571428571429,5.0,4.428571428571429
2961.05,3,night,2.0,2.6,-0.6
2961.05,4,afternoon,23.0,15.4,7.6
2961.05,4,evening,23.285714285714285,25.714285714285715,-2.4285714285714284
2961.05,4,morning,12.2,8.6,3.6
2961.05,4,night,1.0,2.75,-1.75
2961.05,5,afternoon,27.0,24.6,2.4
2961.05,5,evening,19.428571428571427,25.285714285714285,-5.857142857142857
2961.05,5,morning,8.833333333333334,7.0,1.8333333333333333
2961.05,5,night,2.0,5.5,-3.5
2961.05,6,afternoon,22.8,20.6,2.2
2961.05,6,evening,19.571428571428573,23.714285714285715,-4.142857142857143
2961.05,6,morning,6.714285714285714,4.285714285714286,2.4285714285714284
2961.05,6,night,4.0,5.0,-1.0
2961.05,7,afternoon,22.4,21.4,1.0
2961.05,7,evening,22.428571428571427,27.428571428571427,-5.0
2961.05,7,morning,10.0,6.166666666666667,3.8333333333333335
2961.05,7,night,1.6,5.2,-3.6
2971.02,1,afternoon,5.0,4.8,0.2
2971.02,1,evening,2.6666666666666665,3.8333333333333335,-1.1666666666666667
2971.02,1,morning,1.6666666666666667,2.0,-0.3333333333333333
2971.02,2,afternoon,3.4,4.0,-0.6
2971.02,2,evening,3.2,7.4,-4.2
2971.02,2,morning,6.8,1.4,5.4
2971.02,2,night,1.0,0.0,1.0
2971.02,3,afternoon,2.5,1.75,0.75
2971.02,3,evening,3.4285714285714284,9.0,-5.571428571428571
2971.02,3,morning,7.0,1.6666666666666667,5.333333333333333
2971.02,3,night,1.0,1.3333333333333333,-0.3333333333333333
2971.02,4,afternoon,3.8,4.0,-0.2
2971.02,4,evening,3.1666666666666665,7.333333333333333,-4.166666666666667
2971.02,4,morning,7.0,2.2,4.8
2971.02,4,night,1.6666666666666667,1.6666666666666667,0.0
2971.02,5,afternoon,5.0,5.4,-0.4
2971.02,5,evening,3.2,3.8,-0.6
2971.02,5,morning,5.4,2.0,3.4
2971.02,5,night,3.0,1.0,2.0
2971.02,6,afternoon,3.6,6.0,-2.4
2971.02,6,evening,3.4285714285714284,2.857142857142857,0.5714285714285714
2971.02,6,morning,2.2,2.2,0.0
2971.02,6,night,2.0,1.6666666666666667,0.3333333333333333
2971.02,7,afternoon,5.4,9.2,-3.8
2971.02,7,evening,3.7142857142857144,3.2857142857142856,0.42857142857142855
2971.02,7,morning,3.6,2.0,1.6
2971.02,7,night,1.5,6.0,-4.5
2984.04,1,afternoon,44.6,47.2,-2.6
2984.04,1,evening,25.142857142857142,28.0,-2.857142857142857
2984.04,1,morning,19.285714285714285,15.142857142857142,4.142857142857143
2984.04,1,night,6.8,7.0,-0.2
2984.04,2,afternoon,25.2,25.0,0.2
2984.04,2,evening,18.428571428571427,27.428571428571427,-9.0
2984.04,2,morning,15.5,11.5,4.0
2984.04,2,night,2.0,3.5,-1.5
2984.04,3,afternoon,29.8,32.4,-2.6
2984.04,3,evening,19.857142857142858,28.571428571428573,-8.714285714285714
2984.04,3,morning,22.8,13.6,9.2
2984.04,3,night,2.6666666666666665,2.0,0.6666666666666666
2984.04,4,afternoon,22.2,24.0,-1.8
2984.04,4,evening,23.0,29.857142857142858,-6.857142857142857
2984.04,4,morning,16.571428571428573,10.285714285714286,6.285714285714286
2984.04,4,night,2.6,2.4,0.2
2984.04,5,afternoon,22.6,25.0,-2.4
2984.04,5,evening,21.571428571428573,25.714285714285715,-4.142857142857143
2984.04,5,morning,19.6,11.0,8.6
2984.04,5,night,1.5,1.75,-0.25
2984.04,6,afternoon,29.2,31.2,-2.0
2984.04,6,evening,18.857142857142858,25.428571428571427,-6.571428571428571
2984.04,6,morning,15.142857142857142,9.857142857142858,5.285714285714286
2984.04,6,night,3.3333333333333335,5.333333333333333,-2.0
2984.04,7,afternoon,43.4,43.8,-0.4
2984.04,7,evening,24.428571428571427,32.857142857142854,-8.428571428571429
2984.04,7,morning,16.833333333333332,10.833333333333334,6.0
2984.04,7,night,7.0,7.666666666666667,-0.6666666666666666
3000.08,1,afternoon,20.4,13.6,6.8
3000.08,1,evening,13.142857142857142,19.714285714285715,-6.571428571428571
3000.08,1,morning,16.0,11.571428571428571,4.428571428571429
3000.08,1,night,2.4,7.4,-5.0
3000.08,2,afternoon,23.2,15.4,7.8
3000.08,2,evening,12.857142857142858,23.285714285714285,-10.428571428571429
3000.08,2,morning,12.0,4.0,8.0
3000.08,2,night,1.75,3.75,-2.0
3000.08,3,afternoon,16.0,13.2,2.8
3000.08,3,evening,14.0,21.0,-7.0
3000.08,3,morning,17.833333333333332,5.166666666666667,12.666666666666666
3000.08,3,night,2.6,5.4,-2.8
3000.08,4,afternoon,17.8,15.6,2.2
3000.08,4,evening,17.571428571428573,26.857142857142858,-9.285714285714286
3000.08,4,morning,18.666666666666668,5.333333333333333,13.333333333333334
3000.08,4,night,3.0,8.0,-5.0
3000.08,5,afternoon,20.6,13.8,6.8
3000.08,5,evening,13.428571428571429,22.142857142857142,-8.714285714285714
3000.08,5,morning,14.714285714285714,4.714285714285714,10.0
3000.08,5,night,1.3333333333333333,5.666666666666667,-4.333333333333333
3000.08,6,afternoon,19.0,15.6,3.4
3000.08,6,evening,15.714285714285714,22.571428571428573,-6.857142857142857
3000.08,6,morning,15.333333333333334,4.833333333333333,10.5
3000.08,6,night,2.5,5.5,-3.0
3000.08,7,afternoon,24.4,18.0,6.4
3000.08,7,evening,13.285714285714286,21.571428571428573,-8.285714285714286
3000.08,7,morning,11.166666666666666,6.166666666666667,5.0
3000.08,7,night,3.6666666666666665,9.0,-5.333333333333333
3007.05,1,afternoon,27.4,24.8,2.6
3007.05,1,evening,16.857142857142858,19.571428571428573,-2.7142857142857144
3007.05,1,morning,11.571428571428571,7.571428571428571,4.0
3007.05,1,night,5.0,10.0,-5.0
3007.05,2,afternoon,31.4,26.4,5.0
3007.05,2,evening,37.42857142857143,35.57142857142857,1.8571428571428572
3007.05,2,morning,16.285714285714285,21.142857142857142,-4.857142857142857
3007.05,2,night,2.25,5.5,-3.25
3007.05,3,afternoon,32.4,27.8,4.6
3007.05,3,evening,40.57142857142857,40.0,0.5714285714285714
3007.05,3,morning,19.571428571428573,24.714285714285715,-5.142857142857143
3007.05,3,night,4.0,5.5,-1.5
3007.05,4,afternoon,31.4,27.4,4.0
3007.05,4,evening,50.285714285714285,42.285714285714285,8.0
3007.05,4,morning,25.428571428571427,27.571428571428573,-2.142857142857143
3007.05,4,night,3.0,6.5,-3.5
3007.05,5,afternoon,30.8,30.8,0.0
3007.05,5,evening,42.57142857142857,40.0,2.5714285714285716
3007.05,5,morning,21.285714285714285,26.571428571428573,-5.285714285714286
3007.05,5,night,5.25,8.5,-3.25
3007.05,6,afternoon,43.8,31.6,12.2
3007.05,6,evening,21.428571428571427,29.857142857142858,-8.428571428571429
3007.05,6,morning,24.285714285714285,22.714285714285715,1.5714285714285714
3007.05,6,night,4.75,10.5,-5.75
3007.05,7,afternoon,30.4,30.8,-0.4
3007.05,7,evening,18.571428571428573,19.857142857142858,-1.2857142857142858
3007.05,7,morning,10.714285714285714,6.857142857142857,3.857142857142857
3007.05,7,night,3.8,9.4,-5.6
3011.03,1,afternoon,45.2,40.8,4.4
3011.03,1,evening,35.0,38.42857142857143,-3.4285714285714284
3011.03,1,morning,17.285714285714285,15.285714285714286,2.0
3011.03,1,night,9.4,13.2,-3.8
3011.03,2,afternoon,51.8,44.8,7.0
3011.03,2,evening,42.0,45.42857142857143,-3.4285714285714284
3011.03,2,morning,21.571428571428573,28.142857142857142,-6.571428571428571
3011.03,2,night,11.0,11.75,-0.75
3011.03,3,afternoon,49.4,40.8,8.6
3011.03,3,evening,47.42857142857143,46.57142857142857,0.8571428571428571
3011.03,3,morning,23.428571428571427,32.714285714285715,-9.285714285714286
3011.03,3,night,12.0,6.2,5.8
3011.03,4,afternoon,44.6,37.4,7.2
3011.03,4,evening,46.57142857142857,38.714285714285715,7.857142857142857
3011.03,4,morning,28.714285714285715,32.285714285714285,-3.5714285714285716
3011.03,4,night,10.0,6.2,3.8
3011.03,5,afternoon,55.4,42.2,13.2
3011.03,5,evening,47.57142857142857,46.57142857142857,1.0
3011.03,5,morning,26.857142857142858,38.714285714285715,-11.857142857142858
3011.03,5,night,7.8,9.0,-1.2
